cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins,level,season
3,account.035f67d06a23403fb9111f2d8f8c49a6,165,1189,349,4,1,53614,35,89,837,0,374,425.90372,1659,289,5,1659,0,NA,142,774639.2,8,14,314,15,561.8799,4,290766,165,14,355837.34,2170,52,2,0,32,Beginner,n-5
3,account.d5f944732be44b9f84713a7ad71fc7b4,5,9,5,6,1,1108.0576,1,0,7,0,6,139.52158,1499,2,1,1499,0,NA,4,6314.7627,0,4,2,0,0,0,2630,2,0,4194.877,13,6,1,0,1,Beginner,n-5
2,account.5e346e84fdec4dad861bb2e3886f18a2,231,2604,758,6,1,117699.79,54,202,1460,0,829,355.35605,1707,652,4,1707,0,NA,168,1496229.6,33,11,677,7,690.7022,13,612329,332,24,653769.1,3973,6,1,0,36,Pro,n-5
2,account.5a1e2268056e44689577fc0b2214bdfd,207,1949,643,9,0,94027.02,26,220,1408,0,651,436.01825,1712,497,3,1712,0,NA,146,531554.75,6,11,515,10,1271.6311,7,370983,195,14,396402.66,2515,9,0,0,31,Pro,n-5
4,account.de9235da55af4dd882ffcccd5f7a6a00,71,675,187,9,0,24638.203,35,43,394,0,202,347.32608,1627,139,3,1627,0,NA,70,328436.47,2,9,147,7,819.5708,0,141301,79,6,175402.14,1010,15,1,0,13,Intermediate,n-5
4,account.bb68ff8922c748fdb4204954ab139d93,70,471,301,4,1,44215.516,31,107,220,0,363,337.30957,1642,110,4,1642,0,NA,15,289595.38,14,19,124,3,621.1612,1,120762,78,7,157163.69,664,13,1,0,21,Intermediate,n-5
4,account.1869a50935134ab59df1b120a86f4b2c,167,2081,534,11,1,78978.414,38,125,1367,0,574,557.4777,1714,526,4,1714,0,NA,100,1014109.7,10,5,559,19,2129.5837,11,556496,338,8,652731.8,4404,11,1,0,54,Intermediate,n-5
4,account.8289f496a98942be88ab7979104fee6a,110,483,277,9,0,42682.797,6,91,292,0,295,341.23962,1655,122,4,1655,0,NA,30,145262.12,2,9,128,0,179.03333,1,90673,64,2,132555.66,722,116,3,0,8,Intermediate,n-5
3,account.60d197254f464f1aae078690f15091aa,4,22,3,0,0,486.6228,5,1,22,0,3,196.0598,1459,14,1,1459,0,NA,2,17902.293,0,3,15,0,0,0,10997,5,0,10382.421,107,0,0,0,1,Beginner,n-5
4,account.cbb5d3273ca94c21b1c3cb7a7a0c9804,30,177,93,28,0,11261.605,10,15,129,0,97,555.7072,1621,62,3,1621,0,NA,23,166082.38,10,12,65,0,50.76883,2,61987,32,0,63573.637,411,28,0,0,7,Intermediate,n-5
2,account.3f8f5160205d40829270a9baa4a19bb2,80,950,361,4,0,51515.383,61,119,748,0,427,494.64993,1716,201,4,1716,0,NA,50,507751.12,24,13,219,12,559.4223,1,238026,146,10,194348,1654,4,0,0,20,Pro,n-5
4,account.c2a007135aae4827a6c156ca6be50b42,68,361,213,16,0,32439.24,17,51,321,0,199,514.3707,1588,145,4,1588,0,NA,31,138828.89,1,15,154,7,736.76843,2,112129,60,2,135347.12,1098,82,5,0,14,Intermediate,n-5
4,account.cbb042654b6940f7a4a56678eb339964,28,242,86,5,0,11787.585,16,31,44,0,115,209.36818,1622,45,4,1622,0,NA,6,166743.1,21,10,50,2,64.355865,0,53335,36,5,66169.01,336,5,0,0,6,Intermediate,n-5
4,account.dc817460f7694d42bbdbd8dd752ca9a3,156,941,666,4,0,94003.09,36,148,736,0,712,339.6614,1646,463,4,1646,0,NA,124,621629.1,49,18,478,8,783.9472,4,289336,122,7,302544.53,2983,87,2,0,29,Intermediate,n-5
4,account.0f99f0e8742c40b894b6070b336a5e99,29,280,120,3,0,17397.1,21,22,121,0,115,479.34134,1568,65,4,1568,0,NA,16,213035.64,2,8,68,3,172.26201,0,64536,36,2,64479.06,454,3,0,0,3,Intermediate,n-5
3,account.50ab4fcef1c5481c8150a9a2db11e928,47,438,99,3,0,15809.777,23,22,428,0,97,421.8196,1640,143,2,1640,0,NA,68,200023.19,0,6,148,0,349.44983,2,109127,55,4,129587.055,841,3,0,0,9,Beginner,n-5
1,account.8b9d315d65cb476794402f08c7edfe80,221,1195,781,8,0,106337.516,54,198,895,0,868,459.65833,1660,421,7,1660,0,NA,201,876598.6,34,26,445,17,908.0141,11,337944,181,28,290313.56,2722,8,0,0,31,Good,n-5
4,account.afef7e4767134764a6bc4c86bc27e7ba,47,357,337,83,4,45725.06,14,165,169,0,463,420.52524,1730,51,6,1730,0,NA,18,143157.56,6,22,79,1,319.55487,1,71635,49,1,111349.625,496,83,4,0,29,Intermediate,n-5
3,account.843d6dab4b174de09b70986bcd79a3e2,9,72,31,3,0,4427.6206,4,12,67,0,31,224.50772,1506,26,2,1506,0,NA,11,23825.588,0,5,28,1,24.938093,1,16277,12,1,20368.795,141,3,0,0,2,Beginner,n-5
4,account.7377cfffb373492bbc4af4c7aa699b04,11,99,45,6,0,6096.543,6,11,44,0,41,62.681767,1400,49,3,1400,0,NA,5,33876.133,0,4,49,0,34.88542,1,25300,6,0,30777.137,273,21,0,0,0,Intermediate,n-5
4,account.ff2ed1a9f07d4aa7a2d7fac4e2364cb2,132,975,394,42,2,64663.71,14,95,632,0,357,712.65704,1577,252,4,1577,0,NA,78,372044.4,2,9,260,4,1746.0688,3,209091,96,18,202643.34,1953,61,2,0,12,Intermediate,n-5
2,account.26554fa9f99644cb9dc33652131e742a,190,1118,773,33,1,109105.1,45,170,901,0,859,618.2409,1624,592,4,1624,0,NA,108,1034349.4,32,18,610,77,3703.727,4,484387,271,30,423608.3,3164,33,1,0,34,Pro,n-5
4,account.4566a0bda5284ce2a5d8922683c6ccd2,262,1193,638,5,0,97487.28,57,185,1106,0,636,527.8088,1638,458,3,1638,0,NA,142,691442.9,7,10,486,9,1186.3046,5,390532,212,10,405198.88,2637,5,0,0,45,Intermediate,n-5
3,account.ff7e52c97c874604b1d2dc9a729f73ee,2,34,55,26,1,7729.966,4,35,7,0,87,337.8059,1654,1,6,1654,0,NA,0,14193.471,1,27,4,0,45.060318,0,5704,4,0,7380.988,54,37,2,0,4,Beginner,n-5
3,account.1438df49211942fd9fcd053b8a0c1369,26,80,80,19,0,11156.931,3,16,55,0,55,232.14334,1335,39,2,1335,0,NA,10,21763.072,0,6,39,0,117.13256,2,28094,13,1,30883.021,291,19,0,0,0,Beginner,n-5
3,account.88108f62dcec4a03a65fe88a0d035a47,229,3508,647,37,3,95268.98,32,194,1872,0,654,549.0636,1673,515,4,1673,0,NA,265,935368.7,6,11,535,11,767.703,12,486806,261,14,452376.6,4104,37,3,0,31,Beginner,n-5
4,account.2566e230127843ad858365b17fd579c2,75,796,274,0,0,42558.805,37,65,535,0,281,420.78574,1722,184,3,1722,0,NA,63,295899.53,0,7,191,5,862.66547,0,173719,103,3,183575.69,1254,20,1,0,10,Intermediate,n-5
4,account.1c3ebfd740b5426888b9268a849f5226,163,863,588,15,0,86807.53,23,120,602,0,513,668.31287,1601,374,4,1601,0,NA,83,326833.66,4,9,386,5,444.91345,3,228080,100,8,273682.1,2246,128,2,0,18,Intermediate,n-5
2,account.5f2e360baa82454eaa2e8b20cb390d80,136,887,971,83,2,144032.8,13,204,432,0,1136,191.88512,1558,331,4,1558,0,NA,48,112298.76,0,22,346,3,201.55365,2,152725,67,2,195869.73,2020,83,2,0,15,Pro,n-5
4,account.8d3b4dd5265d4a1db93956b37da894d2,2,7,2,0,0,220.08955,3,0,13,0,2,114.709755,1544,17,1,1544,0,NA,2,19223.734,0,2,17,1,0,0,10853,5,0,11039.735,83,0,0,0,0,Intermediate,n-5
4,account.6a20b18ddb94409b80dcb03600f9f43b,93,517,451,59,5,59982.324,27,154,378,0,436,596.1663,1672,98,4,1672,0,NA,74,238420.86,23,19,120,5,351.84738,5,120076,74,19,100266.91,955,140,9,0,25,Intermediate,n-5
2,account.9923fa16bc97467485e3b8a432be66b6,1,13,4,1,0,527.1011,2,2,4,0,3,84.9804,1128,3,1,1128,0,NA,1,869.8139,0,1,3,0,0,0,2454,1,0,2615.69,15,1,0,0,0,Pro,n-5
3,account.85b3c22c4c974a5f964cf40667f5433e,8,35,28,35,2,4023.6707,1,9,25,0,35,313.30167,1550,10,3,1550,0,NA,5,38457.79,0,12,12,1,0,1,13689,10,0,18695.666,91,35,2,0,2,Beginner,n-5
3,account.196dd2f2f13340ac82a28a0da22743a4,6,46,15,18,2,2094.107,1,6,15,0,18,414.77902,1556,10,2,1556,0,NA,3,34982.74,1,3,12,0,9.574054,0,14413,10,0,21789.305,89,18,2,0,2,Beginner,n-5
3,account.25dd558aec6343b7bae3f279c123ff51,66,425,206,13,0,30146.281,13,45,366,0,212,320.05325,1635,152,4,1635,0,NA,53,179793.69,0,9,165,4,531.5005,1,127773,68,3,168892.62,947,13,0,0,15,Beginner,n-5
3,account.c946e1eb812c412d9d5b01c5c61a25ae,6,33,6,5,2,1166.3364,1,0,21,0,5,53.93458,1556,10,2,1556,0,NA,3,32440.734,0,2,12,0,0,0,12733,10,0,14811.705,93,5,2,0,2,Beginner,n-5
4,account.7c04e9d778b2488e8cb0185b0b125932,254,3072,933,14,0,115613.51,56,217,1937,0,1115,658.04663,1676,495,8,1676,0,NA,191,1547387.9,147,18,554,25,4296.1704,16,587658,367,57,606898.4,3454,14,0,0,76,Intermediate,n-5
3,account.0076adc3ee104678a7f88acd8429b6e5,0,7,3,6,0,736.122,1,1,5,0,6,156.72577,1257,1,1,1257,0,NA,0,2083.439,1,6,1,0,0,0,1257,1,0,1362.4714,11,6,0,0,0,Beginner,n-5
4,account.8bb2489f2c574b2f9215be959692c9ff,47,273,57,2,0,9782.386,22,15,125,0,64,332.6076,1635,100,3,1635,0,NA,55,207807.67,2,3,105,3,38.258938,2,95089,53,5,124931.086,465,2,0,0,8,Intermediate,n-5
3,account.b858d636724644e898fe006bf0b91568,0,1,1,0,0,5.0359726,2,0,17,0,1,172.15033,1187,2,1,1187,0,NA,0,12035.078,0,1,3,0,0,0,2804,2,0,2213.408,11,0,0,0,1,Beginner,n-5
3,account.81198d6cf9ee4abc99c73a69d8e7e5b1,10,114,25,0,0,4689.227,17,9,75,0,23,149.53053,1605,63,2,1605,0,NA,18,114960.78,0,3,64,2,68.81256,1,52869,25,0,45363.125,343,6,0,0,2,Beginner,n-5
3,account.b4afaf090e8c4057852a8343ad995ee3,2,30,8,3,0,1099.5751,5,4,17,0,14,348.23297,1580,9,2,1580,0,NA,4,33996.31,1,6,9,0,218.37135,0,9468,4,1,12938.597,55,3,0,0,0,Beginner,n-5
3,account.71a0e39555ac4ea9b884b34601b90ed2,21,51,161,4,0,17978.564,24,27,85,0,195,480.0424,1543,74,4,1543,0,NA,16,134041.3,39,13,75,3,495.3845,1,55871,33,3,92659.28,265,4,0,0,2,Beginner,n-5
3,account.faed35751b6947c4af35cf8d568df14d,12,6,19,0,0,2214.4275,3,6,56,0,22,439.9872,1547,19,3,1547,0,NA,5,33566.227,0,3,20,1,65.83182,0,21820,13,0,36809.746,143,0,0,0,2,Beginner,n-5
4,account.e1f0aa865133498f89b96d774de2540e,65,150,91,1,0,12182.249,36,39,374,0,106,559.0049,1717,182,3,1717,0,NA,17,325114.94,2,4,202,14,1202.0791,1,211090,140,0,309641.66,906,3,0,0,28,Intermediate,n-5
4,account.db492463c3484ad18eb92706329b9e41,116,1137,187,1,0,26407.79,47,58,509,0,238,581.3155,1717,260,2,1717,0,NA,57,588021.2,18,7,301,18,1843.5128,1,338168,217,1,452745.47,1854,34,8,0,54,Intermediate,n-5
3,account.ff114b4dc5954fcbba8298aca386d26b,16,76,43,1,0,5955.0244,13,14,19,0,61,269.18228,1545,17,2,1545,0,NA,9,54976.188,2,8,20,0,0,1,23566,15,0,25330.838,118,1,0,0,3,Beginner,n-5
3,account.ab15f36675da452098c7a1ba6cb1553c,41,53,112,3,0,13498.445,33,16,146,0,125,281.1985,1513,119,3,1513,0,NA,8,261472.31,11,7,120,3,586.28143,0,98381,43,0,151619.22,621,9,0,0,1,Beginner,n-5
3,account.3c69288d92c44464ae757b6d8e78ecb9,0,17,3,0,0,196.70609,3,0,14,0,2,125.883026,1383,8,1,1383,0,NA,0,9868.418,0,2,8,0,89.63332,0,7636,5,1,10503.449,29,0,0,0,0,Beginner,n-5
4,account.2ee402b472a24eb69ab733541f7f2142,116,507,206,0,0,35291.668,12,54,457,0,211,520.4462,1603,213,3,1603,0,NA,92,63453.83,0,6,222,7,115.996445,0,148016,99,2,194413.06,1084,0,0,0,14,Intermediate,n-5
